Company,TypeName,Ram,Weight,Price,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os
HP,Workstation,8.0,1.9,11.28544251205692,0.0,0.0,141.21199808219862,Intel Core i7,0.0,256.0,AMD,Windows
Lenovo,Notebook,8.0,1.7,11.064804181259648,0.0,0.0,157.3505121487356,Intel Core i5,0.0,180.0,Intel,Windows
HP,Notebook,4.0,,10.397183294038651,0.0,0.0,276.053530085501,Other Intel Processor,0.0,0.0,Intel,Others
Acer,Notebook,4.0,2.4,9.933985719261916,0.0,0.0,100.45466986113652,AMD Processor,500.0,0.0,AMD,Windows
Dell,Notebook,4.0,2.2,9.950616680806068,0.0,0.0,100.45466986113652,Other Intel Processor,,0.0,Intel,Others
HP,Notebook,4.0,1.86,9.82197089913809,0.0,0.0,100.45466986113652,Intel Core i3,1000.0,0.0,Intel,Others
Asus,Gaming,8.0,2.7,11.352694739066088,0.0,1.0,127.33567457123112,Intel Core i7,1000.0,256.0,Nvidia,Windows
Dell,Ultrabook,4.0,1.4,10.682851144184026,0.0,1.0,165.6321180513006,Intel Core i5,0.0,256.0,AMD,Windows
HP,Netbook,4.0,2.4,11.352694739066088,0.0,0.0,125.36742798669836,Intel Core i5,0.0,128.0,Intel,Windows
Acer,Notebook,,2.4,10.658921971998408,0.0,0.0,141.21199808219862,Intel Core i5,1000.0,256.0,Nvidia,Windows
Dell,Notebook,8.0,2.36,,0.0,0.0,141.21199808219862,Intel Core i5,1000.0,0.0,AMD,Windows
MSI,Gaming,8.0,2.6,11.352694739066088,0.0,0.0,127.33567457123112,Intel Core i7,0.0,256.0,Nvidia,Windows
HP,Notebook,4.0,1.96,10.190169124654323,0.0,0.0,,Other Intel Processor,1000.0,,Intel,Windows
Asus,Gaming,16.0,4.3,11.715790550995315,0.0,1.0,127.33567457123112,Intel Core i7,1000.0,128.0,Nvidia,Windows
Dell,Ultrabook,4.0,1.5,11.010081106005767,0.0,0.0,125.36742798669836,Intel Core i3,500.0,0.0,Intel,Windows
Dell,Ultrabook,,1.5,11.037726951247386,0.0,0.0,125.36742798669836,Intel Core i3,0.0,128.0,Intel,Windows
Acer,Notebook,4.0,2.2,9.317895278196945,0.0,0.0,100.45466986113652,Other Intel Processor,0.0,,Intel,Others
HP,Workstation,8.0,3.0,11.947682155153789,0.0,1.0,127.33567457123112,Intel Core i7,1000.0,0.0,AMD,Windows
Lenovo,Gaming,16.0,2.4,11.064804181259648,0.0,0.0,141.21199808219862,Intel Core i7,0.0,512.0,Nvidia,Windows
Dell,Ultrabook,,1.5,11.229102177820836,0.0,0.0,125.36742798669836,Intel Core i5,0.0,256.0,Intel,Windows
MSI,Gaming,8.0,2.9,,0.0,0.0,127.33567457123112,Intel Core i7,1000.0,128.0,Nvidia,Windows
Lenovo,2 in 1 Convertible,4.0,,10.740600003012675,1.0,1.0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
HP,Notebook,4.0,2.1,9.962013031516571,0.0,0.0,141.21199808219862,AMD Processor,1000.0,0.0,AMD,Windows
Asus,Gaming,16.0,2.59,11.175239371923306,,1.0,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
HP,Notebook,8.0,1.16,11.413356147904066,1.0,0.0,,Other Intel Processor,0.0,256.0,Intel,Windows
Dell,Notebook,4.0,2.24,10.620847035233894,0.0,0.0,100.45466986113652,Intel Core i5,,0.0,AMD,Windows
Lenovo,Notebook,4.0,2.1,10.03701794516015,,0.0,100.45466986113652,Intel Core i3,0.0,128.0,Intel,Windows
HP,Ultrabook,,1.16,11.56084210487126,0.0,0.0,165.6321180513006,Intel Core i7,0.0,512.0,Intel,Windows
Lenovo,2 in 1 Convertible,4.0,0.69,10.283659467741664,,1.0,224.1738090785728,Other Intel Processor,0.0,0.0,Intel,Others
Dell,Ultrabook,8.0,1.23,11.204674904025437,0.0,0.0,165.6321180513006,Intel Core i7,0.0,,Intel,Windows
Lenovo,Gaming,16.0,4.6,11.894913580522502,0.0,1.0,127.33567457123112,Intel Core i7,0.0,256.0,Nvidia,Windows
Razer,Ultrabook,8.0,1.25,10.911903762066183,1.0,0.0,352.4651472131677,Intel Core i7,0.0,256.0,Intel,Windows
Toshiba,Ultrabook,16.0,1.05,11.683522558067624,0.0,0.0,165.6321180513006,Intel Core i7,0.0,512.0,Intel,Windows
Asus,Gaming,8.0,3.52,11.155242401621267,0.0,0.0,,Intel Core i7,1000.0,128.0,Nvidia,Windows
Vero,Notebook,4.0,,9.253675685462651,0.0,0.0,165.6321180513006,Other Intel Processor,0.0,0.0,Intel,Windows
HP,Notebook,8.0,1.16,11.408044834149251,0.0,0.0,,Intel Core i5,0.0,256.0,Intel,Windows
HP,Notebook,8.0,1.43,11.29741074002049,0.0,0.0,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
Dell,Notebook,4.0,2.09,10.236346354272076,,0.0,100.45466986113652,Intel Core i5,500.0,0.0,Intel,Others
Asus,Notebook,4.0,2.0,10.050907057320815,0.0,0.0,100.45466986113652,Intel Core i3,1000.0,0.0,Intel,Windows
Lenovo,2 in 1 Convertible,8.0,1.8,11.395540949893968,1.0,,157.3505121487356,Intel Core i7,0.0,,Intel,Windows
Lenovo,2 in 1 Convertible,4.0,0.69,10.147261623643049,1.0,1.0,224.1738090785728,Other Intel Processor,0.0,0.0,Intel,Windows
HP,Ultrabook,8.0,1.26,11.52253514374866,0.0,0.0,125.36742798669836,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,Gaming,8.0,2.4,,0.0,1.0,141.21199808219862,Intel Core i5,1000.0,128.0,Nvidia,Others
HP,Gaming,8.0,,11.004648590381796,0.0,1.0,,Intel Core i5,1000.0,128.0,Nvidia,Windows
HP,Notebook,8.0,2.04,10.419692282932576,0.0,0.0,100.45466986113652,Intel Core i7,2000.0,0.0,Intel,Windows
Lenovo,2 in 1 Convertible,8.0,1.8,11.601341447040118,1.0,1.0,157.3505121487356,Intel Core i7,0.0,,Nvidia,Windows
Asus,Notebook,4.0,1.5,9.60318213992277,0.0,0.0,111.93520355955212,Other Intel Processor,0.0,0.0,Intel,Windows
HP,Ultrabook,8.0,1.84,10.598297350181973,0.0,,141.21199808219862,Intel Core i7,,256.0,Intel,Windows
Acer,Notebook,4.0,2.23,,0.0,0.0,,Intel Core i5,1000.0,0.0,Nvidia,Windows
Lenovo,Notebook,16.0,2.5,10.977716980635757,0.0,0.0,141.21199808219862,Intel Core i7,0.0,0.0,AMD,Windows
HP,Workstation,8.0,3.0,12.256879973855344,0.0,1.0,127.33567457123112,Intel Core i7,0.0,256.0,Nvidia,Windows
Dell,Notebook,8.0,2.5,10.639970046582542,,0.0,100.45466986113652,Intel Core i5,1000.0,,AMD,Windows
MSI,Gaming,16.0,3.78,11.758368289071829,0.0,0.0,127.33567457123112,Intel Core i7,1000.0,256.0,Nvidia,Windows
HP,Ultrabook,,1.88,11.658835785532077,0.0,0.0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Lenovo,2 in 1 Convertible,16.0,2.8,,1.0,1.0,209.8006828649808,Intel Core i7,0.0,512.0,Intel,Windows
MSI,Gaming,8.0,,11.016797696588752,0.0,0.0,141.21199808219862,Intel Core i7,,128.0,Nvidia,Windows
HP,2 in 1 Convertible,8.0,1.48,11.37128263483418,1.0,0.0,165.6321180513006,Intel Core i5,0.0,256.0,Intel,Windows
HP,Workstation,8.0,2.59,11.684869359618002,0.0,1.0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
HP,2 in 1 Convertible,8.0,1.48,11.470547260182666,,0.0,,Intel Core i7,0.0,256.0,Intel,Windows
HP,Workstation,8.0,2.0,11.52464373704442,0.0,0.0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
HP,Ultrabook,8.0,1.26,11.71489846116146,0.0,,176.23257360658386,Intel Core i7,0.0,256.0,Intel,Windows
Dell,Notebook,,2.18,10.893167621264643,0.0,0.0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
HP,Notebook,8.0,1.88,11.340108040487776,0.0,,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,2 in 1 Convertible,8.0,1.27,,1.0,1.0,209.8006828649808,Intel Core i7,0.0,256.0,Intel,Windows
Lenovo,Notebook,,1.9,9.801561133612584,0.0,0.0,100.45466986113652,Intel Core i3,1000.0,0.0,Intel,Others
HP,Notebook,4.0,1.86,,0.0,0.0,100.45466986113652,AMD Processor,500.0,0.0,AMD,Windows
Lenovo,Notebook,8.0,2.32,10.370822624347584,0.0,0.0,141.21199808219862,Intel Core i5,1000.0,,AMD,Others
Dell,Gaming,8.0,2.62,11.064804181259648,0.0,0.0,,Intel Core i7,1000.0,0.0,Nvidia,Windows
Dell,Notebook,8.0,2.04,11.694548697992886,,1.0,282.42399616439724,Intel Core i5,0.0,256.0,Nvidia,Windows
HP,Notebook,4.0,1.91,10.147031952176633,0.0,0.0,,AMD Processor,0.0,256.0,AMD,Windows
MSI,Gaming,16.0,2.7,11.283969856325212,0.0,0.0,127.33567457123112,Intel Core i7,,256.0,Nvidia,Windows
Lenovo,Ultrabook,12.0,1.4,,0.0,0.0,157.3505121487356,Intel Core i7,0.0,512.0,Intel,Windows
Lenovo,Notebook,8.0,2.5,10.645680750246626,0.0,0.0,141.21199808219862,Intel Core i5,,0.0,AMD,Windows
HP,2 in 1 Convertible,8.0,1.48,11.596756189041978,1.0,0.0,220.84282406840083,Intel Core i7,0.0,,Intel,Windows
Lenovo,Ultrabook,8.0,,11.288114524334732,,0.0,157.3505121487356,Intel Core i7,0.0,256.0,Intel,Windows
MSI,Gaming,16.0,1.7,11.45373072039192,0.0,0.0,157.3505121487356,Intel Core i7,1000.0,256.0,Nvidia,Windows
HP,Gaming,8.0,2.62,10.776844060703754,0.0,,141.21199808219862,Intel Core i7,1000.0,0.0,Nvidia,Windows
Lenovo,Notebook,,2.2,10.104611236292678,0.0,0.0,,Intel Core i3,1000.0,0.0,Intel,Windows
HP,Notebook,4.0,,10.143056552540132,0.0,0.0,100.45466986113652,Intel Core i5,500.0,,Intel,Others
Dell,Gaming,8.0,2.62,11.2874471903093,0.0,0.0,282.42399616439724,Intel Core i7,1000.0,128.0,Nvidia,Windows
Lenovo,Notebook,,1.95,11.212620052356872,0.0,1.0,141.21199808219862,Intel Core i5,,256.0,Intel,Windows
Lenovo,Notebook,4.0,2.2,10.12402932214978,,0.0,141.21199808219862,Intel Core i3,1000.0,0.0,Nvidia,Windows
HP,Notebook,2.0,1.44,9.49301392269684,0.0,0.0,111.93520355955212,Other Intel Processor,0.0,0.0,Intel,Windows
MSI,Gaming,8.0,2.2,10.70777173269934,0.0,1.0,141.21199808219862,Intel Core i7,1000.0,0.0,Nvidia,Windows
HP,Notebook,8.0,1.96,10.49618215379083,,0.0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
HP,Notebook,16.0,2.1,11.030873869571886,0.0,0.0,141.21199808219862,Intel Core i7,0.0,512.0,Intel,Windows
Asus,Notebook,4.0,2.2,9.88635767027266,0.0,0.0,100.45466986113652,Other Intel Processor,500.0,0.0,Intel,Windows
Lenovo,Notebook,4.0,2.1,9.962013031516571,0.0,0.0,100.45466986113652,Intel Core i5,500.0,0.0,Intel,Others
Lenovo,Notebook,8.0,2.2,10.53941655276426,0.0,,141.21199808219862,Intel Core i7,1000.0,0.0,Nvidia,Others
Asus,Notebook,4.0,,10.620651995737775,0.0,0.0,,Intel Core i3,0.0,256.0,Intel,Windows
Lenovo,Notebook,4.0,2.32,10.690944412566814,0.0,,141.21199808219862,Intel Core i7,0.0,0.0,Intel,Windows
Lenovo,Gaming,16.0,3.31,11.149519345988928,0.0,,141.21199808219862,Intel Core i7,0.0,,Nvidia,Windows
MSI,Gaming,16.0,,11.650350362059475,0.0,0.0,141.21199808219862,Intel Core i7,,128.0,Nvidia,Windows
HP,Notebook,4.0,2.07,10.452533389121816,,0.0,100.45466986113652,Intel Core i3,500.0,,Intel,Windows
Lenovo,2 in 1 Convertible,8.0,1.36,11.37618160360327,1.0,1.0,209.8006828649808,Intel Core i5,,256.0,Intel,Windows
Lenovo,Ultrabook,6.0,1.54,10.698190821087582,0.0,0.0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
Dell,Notebook,8.0,1.98,10.772395917628929,0.0,,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Others
Acer,Notebook,4.0,2.1,9.783703516212578,,0.0,100.45466986113652,Other Intel Processor,,0.0,Intel,Windows
HP,Notebook,6.0,2.18,10.658921971998408,0.0,1.0,141.21199808219862,Intel Core i7,1000.0,0.0,Nvidia,Windows
Asus,Gaming,8.0,2.591,10.787906120409612,0.0,1.0,141.21199808219862,Intel Core i7,1000.0,256.0,Nvidia,Windows
Dell,2 in 1 Convertible,16.0,2.09,11.047982926769505,1.0,0.0,141.21199808219862,Intel Core i7,0.0,512.0,Intel,Windows
Acer,Notebook,4.0,2.23,10.513700849999804,0.0,0.0,141.21199808219862,Intel Core i5,0.0,256.0,Nvidia,Windows
Dell,Ultrabook,8.0,1.23,10.977716980635757,,0.0,276.053530085501,Intel Core i5,0.0,256.0,Intel,Others
Acer,Gaming,16.0,4.2,11.838443060873624,,1.0,127.33567457123112,Intel Core i7,1000.0,256.0,Nvidia,Windows
Lenovo,Gaming,8.0,,10.683645110085203,0.0,1.0,141.21199808219862,Intel Core i5,1000.0,0.0,Nvidia,Windows
HP,Notebook,,1.86,10.159709917169616,,0.0,100.45466986113652,Intel Core i5,500.0,0.0,Intel,Windows
Apple,Ultrabook,8.0,0.92,11.034319178750795,0.0,,226.4155471693585,Other Intel Processor,0.0,0.0,Intel,Mac
Dell,2 in 1 Convertible,,1.6,11.064804181259648,1.0,1.0,165.6321180513006,Intel Core i5,0.0,256.0,Intel,Windows
HP,Notebook,12.0,2.21,11.166237060564342,0.0,1.0,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
Lenovo,Notebook,4.0,,9.883643964401063,0.0,0.0,100.45466986113652,Intel Core i3,,0.0,AMD,Others
Asus,Gaming,16.0,4.3,11.648784147353842,0.0,1.0,127.33567457123112,Intel Core i7,1000.0,512.0,Nvidia,Windows
Acer,Notebook,4.0,2.1,9.58136309252813,0.0,0.0,100.45466986113652,Other Intel Processor,1000.0,0.0,Intel,Others
MSI,Gaming,16.0,2.43,11.600619368985289,0.0,0.0,127.33567457123112,Intel Core i7,,256.0,Nvidia,Windows
Dell,Notebook,4.0,2.3,10.188167121983652,0.0,0.0,100.45466986113652,Intel Core i3,0.0,,AMD,Windows
Lenovo,Notebook,8.0,2.2,10.419692282932576,0.0,0.0,100.45466986113652,Intel Core i7,500.0,0.0,Nvidia,Others
Dell,2 in 1 Convertible,16.0,2.0,11.134075023561454,1.0,0.0,141.21199808219862,Intel Core i7,0.0,512.0,Intel,Windows
Dell,Ultrabook,,1.2,11.869133099737036,,0.0,276.053530085501,Intel Core i7,0.0,512.0,Intel,Windows
Asus,Gaming,,2.2,11.039464987704202,0.0,0.0,141.21199808219862,Intel Core i7,1000.0,0.0,Nvidia,Windows
Dell,Notebook,8.0,2.36,10.765658261746038,0.0,0.0,141.21199808219862,Intel Core i5,,256.0,AMD,Windows
HP,Notebook,8.0,1.91,10.336863503805128,0.0,0.0,100.45466986113652,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,Notebook,4.0,2.2,9.67600459962282,0.0,0.0,100.45466986113652,AMD Processor,500.0,0.0,AMD,Windows
Acer,Notebook,8.0,,10.419692282932576,,0.0,,Intel Core i3,1000.0,0.0,Nvidia,Windows
Asus,Gaming,16.0,2.2,,,0.0,141.21199808219862,Intel Core i7,1000.0,,Nvidia,Windows
Apple,Ultrabook,8.0,0.92,11.129394827810977,0.0,1.0,226.4155471693585,Other Intel Processor,0.0,,Intel,Mac
Asus,Notebook,16.0,,11.442360501250736,0.0,0.0,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
MSI,Gaming,16.0,,11.550627594890203,0.0,,,Intel Core i7,1000.0,256.0,Nvidia,Windows
Dell,2 in 1 Convertible,8.0,2.191,10.882315804880689,1.0,1.0,,Intel Core i5,,256.0,Intel,Windows
Asus,Gaming,16.0,2.9,11.550632725739694,0.0,0.0,127.33567457123112,Intel Core i7,1000.0,256.0,Nvidia,Windows
Acer,Netbook,2.0,1.3,,0.0,0.0,135.0942111925629,Other Intel Processor,0.0,32.0,Intel,Others
Acer,Notebook,4.0,3.3,10.369151780182763,0.0,0.0,106.11306214269258,Intel Core i3,,,Nvidia,Windows
Lenovo,Notebook,8.0,2.8,10.265276597141131,0.0,0.0,106.11306214269258,Intel Core i5,1000.0,0.0,Intel,Others
Lenovo,Gaming,8.0,2.6,11.1239067701322,0.0,1.0,141.21199808219862,Intel Core i7,,,Nvidia,Windows
Acer,2 in 1 Convertible,8.0,1.2,11.02220830408089,1.0,1.0,157.3505121487356,Intel Core i7,0.0,256.0,Intel,Windows
Lenovo,Notebook,8.0,2.3,11.307930232161196,0.0,1.0,141.21199808219862,Intel Core i7,0.0,,Intel,Windows
MSI,Gaming,8.0,2.2,11.272726554360904,0.0,0.0,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
HP,Notebook,6.0,2.1,10.246549458090431,0.0,0.0,141.21199808219862,AMD Processor,,,AMD,Windows
Dell,Ultrabook,8.0,1.26,11.421778496562451,1.0,0.0,176.23257360658386,Intel Core i5,0.0,256.0,Intel,Windows
Dell,2 in 1 Convertible,4.0,,10.208009042782656,1.0,0.0,146.86047800548656,Intel Core i3,500.0,0.0,Intel,Windows
Asus,Notebook,4.0,2.65,,0.0,0.0,100.45466986113652,Other Intel Processor,1000.0,0.0,Intel,Windows
Dell,Ultrabook,8.0,1.29,11.273329308763511,1.0,0.0,276.053530085501,Intel Core i7,0.0,256.0,Intel,Windows
Dell,Notebook,4.0,2.18,,0.0,0.0,100.45466986113652,Intel Core i5,1000.0,0.0,Intel,Others
Lenovo,Gaming,16.0,2.6,,1.0,1.0,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
MSI,Gaming,8.0,2.2,11.02220830408089,0.0,0.0,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
Lenovo,Netbook,16.0,1.3,11.38409159312676,1.0,1.0,176.23257360658386,Intel Core i7,0.0,,Intel,Windows
Razer,Gaming,16.0,1.95,12.135793518599822,0.0,0.0,157.3505121487356,Intel Core i7,0.0,1000.0,Nvidia,Windows
Dell,Notebook,8.0,2.3,10.126185116412724,1.0,0.0,100.45466986113652,Intel Core i3,1000.0,0.0,Intel,Windows
MSI,Gaming,16.0,2.7,,0.0,0.0,127.33567457123112,Intel Core i7,1000.0,256.0,Nvidia,Windows
Apple,Ultrabook,4.0,1.08,10.841452101115571,0.0,0.0,135.0942111925629,Intel Core i5,,0.0,Intel,Mac
HP,Notebook,4.0,2.1,10.14517175872359,,0.0,141.21199808219862,Intel Core i3,1000.0,0.0,Intel,Windows
HP,Ultrabook,,1.54,11.670950599679989,0.0,0.0,209.8006828649808,Intel Core i7,0.0,256.0,Intel,Windows
Dell,Notebook,,2.24,10.578148918421473,0.0,0.0,100.45466986113652,Intel Core i5,500.0,0.0,Intel,Windows
MSI,Gaming,8.0,2.3,11.039464987704202,0.0,0.0,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
Lenovo,Notebook,16.0,1.4,11.288114524334732,0.0,1.0,165.6321180513006,Intel Core i7,,512.0,Intel,Windows
Lenovo,Notebook,6.0,2.2,,0.0,0.0,141.21199808219862,AMD Processor,0.0,256.0,AMD,Windows
Asus,Ultrabook,8.0,1.45,11.130176383145796,0.0,0.0,165.6321180513006,Intel Core i7,,256.0,Intel,Windows
Acer,Notebook,,2.4,9.866652599193328,0.0,0.0,100.45466986113652,Intel Core i3,500.0,0.0,Intel,Others
Dell,2 in 1 Convertible,16.0,2.77,11.470547260182666,,0.0,127.33567457123112,Intel Core i7,0.0,512.0,Nvidia,Windows
HP,Notebook,4.0,1.54,10.978617394068182,0.0,0.0,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
Asus,Gaming,16.0,2.5,11.353319934460009,0.0,1.0,141.21199808219862,Intel Core i7,1000.0,256.0,Nvidia,Windows
Dell,Notebook,4.0,1.6,10.749784912589748,0.0,0.0,,Intel Core i5,500.0,0.0,Intel,Windows
Asus,Gaming,16.0,2.34,11.727036344253593,0.0,1.0,141.21199808219862,Intel Core i7,1000.0,256.0,Nvidia,Windows
Lenovo,Notebook,8.0,2.3,10.326446742946873,0.0,1.0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Others
Dell,2 in 1 Convertible,,1.24,11.478299236986985,1.0,0.0,276.053530085501,Intel Core i5,,256.0,Intel,Windows
Dell,Notebook,4.0,2.2,9.756304542024465,0.0,0.0,100.45466986113652,Other Intel Processor,500.0,0.0,Intel,Others
HP,Notebook,4.0,1.86,9.964522443121997,0.0,0.0,100.45466986113652,AMD Processor,500.0,0.0,AMD,Windows
Lenovo,Notebook,6.0,,10.319441460358464,0.0,0.0,141.21199808219862,Intel Core i3,0.0,128.0,Nvidia,Windows
Lenovo,Notebook,8.0,1.9,10.952842367862882,0.0,1.0,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
Dell,Notebook,4.0,2.2,10.0713630658882,0.0,0.0,100.45466986113652,Other Intel Processor,500.0,0.0,Intel,Windows
Asus,Notebook,4.0,2.0,9.801561133612584,0.0,0.0,100.45466986113652,Other Intel Processor,,,Intel,Windows
Asus,Gaming,16.0,4.0,11.525170191386666,0.0,1.0,127.33567457123112,Intel Core i7,1000.0,,Nvidia,Windows
Dell,Notebook,4.0,,10.169966417336806,0.0,0.0,100.45466986113652,Intel Core i3,,0.0,Intel,Windows
Lenovo,Notebook,8.0,2.32,10.772384744506988,0.0,0.0,141.21199808219862,Intel Core i7,0.0,0.0,AMD,Windows
MSI,Gaming,8.0,2.4,11.089517135798168,0.0,0.0,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
Lenovo,2 in 1 Convertible,4.0,1.8,10.70060667312884,1.0,0.0,157.3505121487356,Intel Core i5,0.0,128.0,Intel,Windows
Asus,Ultrabook,8.0,1.2,10.567234758240792,0.0,1.0,,Other Intel Processor,0.0,,Intel,Windows
Dell,Notebook,6.0,2.3,10.104611236292678,0.0,0.0,100.45466986113652,Intel Core i3,1000.0,0.0,Intel,Windows
Acer,Notebook,4.0,2.4,9.641987714344566,0.0,,100.45466986113652,Other Intel Processor,,0.0,Intel,Others
Dell,Notebook,2.0,2.2,9.91309723131456,0.0,0.0,100.45466986113652,Other Intel Processor,500.0,0.0,Intel,Windows
Lenovo,Notebook,8.0,2.6,10.776844060703754,0.0,1.0,141.21199808219862,Intel Core i7,1000.0,0.0,Nvidia,Windows
HP,Notebook,6.0,,10.285461122475176,0.0,0.0,141.21199808219862,AMD Processor,0.0,0.0,AMD,Windows
Dell,Notebook,8.0,2.3,10.667632361713904,,,100.45466986113652,Intel Core i7,1000.0,0.0,AMD,Others
HP,Netbook,2.0,1.17,9.317895278196945,0.0,0.0,135.0942111925629,Other Intel Processor,0.0,0.0,Intel,Windows
Asus,Notebook,4.0,2.2,10.5552565839505,,0.0,100.45466986113652,Intel Core i7,500.0,0.0,Nvidia,Windows
Lenovo,2 in 1 Convertible,4.0,1.8,10.433899309576924,1.0,1.0,157.3505121487356,Intel Core i7,0.0,128.0,Intel,Windows
Lenovo,2 in 1 Convertible,,1.3,11.288114524334732,1.0,1.0,276.053530085501,Intel Core i7,0.0,512.0,Intel,Windows
Lenovo,Notebook,2.0,1.5,,0.0,0.0,111.93520355955212,Other Intel Processor,0.0,0.0,Intel,Windows
HP,Notebook,6.0,2.19,10.614128815398654,0.0,0.0,100.45466986113652,Intel Core i7,1000.0,0.0,AMD,Windows
